district,lfpr_percent,state,digital_gender_gap,f_mean_age,f_mean_education,f_mean_yrs_edu,f_pct_literate,f_pct_sc,f_pct_st,f_pct_general,f_pct_obc,f_mean_wealth_scr,f_mean_wealth_idx,f_pct_urban,f_pct_rural,f_mean_hh_size,f_pct_married,f_pct_divorced,f_pct_has_mobile,f_pct_ever_breastfed_c1,f_n_respondents,m_mean_age,m_mean_yrs_edu,m_literacy_rate,m_urban_share,m_pct_sc,m_pct_st,m_pct_obc,m_pct_general,m_mean_wealth_idx,m_mean_hh_size,m_pct_married,m_pct_owns_mobile,m_pct_uses_internet,m_pct_currently_working,m_n_respondents,total_respondents,mean_age,urban_share,pct_sc,pct_st,pct_obc,pct_general,mean_hh_size,mean_wealth_idx,dd_mobile_own_5,dd_mobile_own_4,dd_gap,treatment_status,f_mean_bf_dur_c1
durg,26.55367279,chhattisgarh,36.89473,30.896412,1.8787482,9.1768379,87.810616,13.100275,7.5650163,11.089011,68.245697,769885.9003,3.901319,62.321247,37.678753,5.3874378,67.083054,4.3217573,58.403809,24.17522,1131.648784,32.067646,8.4020519,80.325523,59.725254,11.999141,7.9301825,75.455612,4.6150627,560822.88,5.2567382,59.80743,95.298538,0.0,82.794151,84.79939982,1216.44818382,30.97805948944496,62.14027862726947,13.023514227479325,7.590472275031596,68.74830489804731,10.637707822760069,5.378326645259394,39098.959729520255,,,,,76.340141
east,,nct of delhi,28.246902,30.788181,1.9115748,9.4734373,85.088982,29.456064,1.7137421,47.68243,19.865248,1259239.091,4.5398231,99.81443,0.18556558,5.2945008,66.126343,3.7312384,66.445389,38.552387,972.1479436,31.82679,10.04451,87.179138,100.0,24.41428,2.5253248,27.992254,45.068142,1172598.6,4.8572025,60.333763,94.692291,0.0,77.077538,68.88789752,1041.03584112,30.8569083074848,99.82670962250468,29.12243677431648,1.7674465198271367,20.40303194014764,47.5094361445358,5.2655636978502205,77597.96769501877,,,,,64.631523
east district,41.4587326,sikkim,6.9699097,30.679462,2.0144508,9.6878195,94.482536,4.7546191,29.21175,4.5491347,60.859985,512951.6628,3.5615885,60.864628,39.135372,3.9625149,60.844116,3.3833969,91.451553,28.522259,188.6207272,33.146725,10.231717,85.380264,66.389206,9.4475937,25.901678,59.226482,3.2809746,508704.75,3.2357078,45.676044,98.421463,0.0,56.801205,39.05955534,227.68028254,31.10273183527835,61.81239369017669,5.559719563917907,28.643892568425223,60.57975036520966,4.33157624894165,3.837827940605669,87273.4911520842,6.9699097,15.104935,-8.1350253,treated,73.184105
east garo hills,26.34730721,meghalaya,24.263523,29.698868,1.7404377,7.9570818,91.486549,0.89619011,99.008369,0.0,0.095437683,-336604.1414,2.2823174,18.053272,81.946732,5.0320888,62.539738,2.907933,61.754452,20.827692,111.0608469,30.762331,7.9115214,86.194321,18.581709,0.0,100.0,0.0,0.0,-414303.47,5.0345488,59.200649,86.017975,0.0,71.198257,24.25825285,135.31909975,29.88951185144655,18.14800333049938,0.7355327724163652,99.186135742288,0.0783288532050238,0.0,5.032529796888993,-74269.07860277168,,,,,80.719994
east godavari,17.77150917,andhra pradesh,47.130089,31.81398,1.6394161,7.7169061,82.288086,19.175615,1.5715009,39.427708,39.542675,407150.5912,3.4027255,27.486362,72.513641,4.1703815,74.822174,8.0852995,49.589012,46.1549,3052.469259,33.187843,7.3405633,60.478527,39.224167,10.370173,0.0,60.014725,29.615101,466194.09,4.0046449,64.026466,96.719101,0.0,82.104004,687.2673142,3739.7365732,32.06646065354529,29.64346840550561,17.557401429276332,1.2826994880113158,43.3049108003759,37.62440342862493,4.139923379296281,85677.25040885205,47.130089,60.622562,-13.492473,treated,56.200958
east jantia hills,,meghalaya,14.590134,28.496872,1.3231272,5.7297444,72.929298,0.21176136,99.085533,0.59281361,0.0,-472695.6636,2.120862,0.0,100.0,6.5442314,60.371178,13.953013,68.874763,42.525185,81.1580889,30.078669,4.6301918,72.244759,0.0,0.41670412,99.583298,0.0,0.0,-444106.0,6.9088407,59.298672,83.464897,0.0,74.648972,17.23596993,98.39405883,28.77395992432752,0.0,0.2476617719835556,99.17272792491949,0.0,0.4889687470321213,6.608101058450174,-77793.57440524684,,,,,61.244953
east kameng,9.615385056,arunachal pradesh,17.318962,30.920835,1.2555892,5.9585385,63.737125,2.2523234,97.343208,0.11373728,0.29073298,-378835.7771,2.2809236,14.050176,85.949829,4.6617208,71.328964,3.9503205,68.997887,31.712576,28.79024601,32.939831,6.5329456,67.941513,9.2087049,0.87992978,98.214867,0.0,0.0,-620438.19,4.442832,70.064949,86.316849,0.0,69.126198,1.656562989,30.446808999,31.03068539675747,13.78675917241598,2.177653621721875,97.3906335951905,0.2749146558411202,0.1075490134882707,4.649811404673924,-33754.90923197668,17.318962,33.477158,-16.158196,treated,70.912834
east khasi hills,33.44867325,meghalaya,17.490974,29.981697,1.8897586,8.8373432,91.638855,4.4126849,88.839813,5.4638853,0.68376523,27697.43804,2.8006647,46.661678,53.338318,5.4396644,56.075596,9.5580473,67.915451,47.407242,524.2076164,30.777319,7.2311378,85.944138,41.552303,0.58898252,90.066574,0.0,9.3444395,16902.834,5.7042451,50.126625,85.406425,0.0,76.774124,98.04478693,622.25240333,30.107058652360628,45.85662271931385,3.810205772358904,89.03310678274053,0.5760282153629682,6.075322246925768,5.481352882388284,2665.643200304716,17.490974,12.40992,5.081054,treated,55.64109
east siang,21.33891296,arunachal pradesh,6.1513138,30.473961,1.8681026,9.2042713,85.639412,12.054914,85.112961,0.0,2.2963855,112841.6094,2.9557991,36.136925,63.863075,4.6036534,64.25872,2.5244813,85.403778,32.585915,40.59950685,32.537006,10.15916,93.053017,34.201733,4.8488059,92.267738,2.8834567,0.0,-74496.898,4.6705766,56.188309,91.555092,0.0,58.156361,2.39003098,42.98953783,30.5886573124524,36.029336757238745,11.654285789658784,85.51073542485223,2.3290241006059045,0.0,4.607374038307702,-4138.911445191789,,,,,66.907066
ernakulam,31.82406044,kerala,6.6728363,32.937969,2.4098959,12.387667,100.0,10.24258,0.53946733,32.022907,57.074409,1213063.588,4.5459456,69.69014,30.309862,4.4800038,72.569725,2.9014621,91.92598,36.818237,1775.089194,35.811382,11.334385,99.175041,74.55912,10.515174,0.0,60.135342,29.349487,1299235.1,4.2659125,64.983406,98.598816,0.0,73.711922,458.8314745,2233.9206685,33.528147667590176,70.69019398768752,10.298568875846623,0.4286645633848891,57.70310294671869,31.4738054773477,4.436030964150561,266857.29467481584,6.6728363,16.103088,-9.4302517,treated,68.626762
erode,33.10344696,tamil nadu,24.993523,32.629189,1.9319981,9.713048,89.052841,39.188953,3.6459327,0.0,57.165115,582460.2723,3.6518443,33.979202,66.020798,4.2176409,71.458382,6.6055112,72.546288,37.00972,1708.035367,35.482639,9.6034422,80.360336,28.217911,56.039749,8.5036402,35.456612,0.0,344965.63,3.7958405,66.847481,97.53981,0.0,94.306274,139.5180266,1847.5533936,32.84466732629944,33.54413801009164,40.4614411525498,4.012762566215359,55.52579701899235,0.0,4.185788635469543,26053.461614904933,24.993523,35.001507,-10.007984,treated,64.824356
etah,8.965517998,uttar pradesh,41.308998,28.254797,1.5079229,7.3106327,72.229309,18.89986,0.42735064,16.830782,63.842003,-105440.9044,2.6423097,18.778658,81.221344,6.1904039,67.154747,2.7255642,40.206764,30.742914,1070.738857,31.066183,8.6257248,79.012543,20.00779,22.388817,0.0,57.953518,19.657665,-42109.59,6.1983566,58.511162,81.515762,0.0,72.154213,66.39971626,1137.1385732600002,28.418959255231712,18.85042939001812,19.103586933806483,0.4023968112347159,63.49816299457273,16.995849154974874,6.190868273503737,-2456.372222207837,41.308998,48.037815,-6.728817,treated,68.905258
etawah,4.301075459,uttar pradesh,41.138668,29.27758,1.7527294,8.5068445,82.148209,25.79006,0.64708585,18.713444,54.62035,304662.6295,3.2209485,26.906178,73.093819,5.9237366,69.953621,2.8884566,52.285175,34.465584,958.9262449,31.74976,10.0067,87.6017,31.213825,14.911081,0.0,67.107811,17.98111,412442.19,5.4758315,61.116879,93.423843,0.0,75.097565,64.08967772,1023.01592262,29.43245659181301,27.17604252689268,25.108516103550173,0.6065473572290747,55.40266172490591,18.667564899777204,5.895676339281255,25841.60725433884,41.138668,57.60289,-16.464222,treated,66.299316
faizabad,15.45893669,uttar pradesh,36.952881,28.655645,1.7656596,8.7481833,79.011658,21.661114,0.51472175,21.729902,56.094265,-111102.107,2.6395383,14.00248,85.99752,6.8689446,65.966782,1.9816929,52.50843,32.566963,1597.462771,32.205181,9.8157988,93.349487,19.348164,17.671616,0.0,60.881989,21.446392,5631.4658,7.2082801,61.452206,89.461311,0.0,72.54921,103.1481107,1700.6108817,28.870937008419727,14.32671478582474,21.41913672832098,0.4835020414705425,56.38465752333807,21.712706108112418,6.889526507416381,344.0479113738596,36.952881,50.441463,-13.488582,treated,69.775993
faridabad,10.21126747,haryana,31.177685,30.576244,1.9192629,9.5541077,86.106407,19.73889,1.6287161,48.183678,30.34474,1137423.798,4.3966894,78.981537,21.018461,5.4045043,69.947586,2.7297256,59.033024,35.707325,935.90233,30.655602,10.462789,90.721756,76.901596,17.374979,3.2101057,34.326286,45.088623,1157806.8,5.2638364,55.748981,90.210709,0.0,64.922417,76.82444182,1012.72677182,30.582264018650235,78.82375475231996,19.559566071631057,1.7486787362218323,30.646776104447945,47.948890217753565,5.393833373546589,87834.13107307907,31.177685,31.837566,-0.659881,treated,65.322777
faridkot,16.89189148,punjab,36.467857,31.13168,1.6352581,8.0596561,79.070259,52.413471,0.39837873,35.854675,11.000685,980938.1433,4.1675801,39.804279,60.195721,5.7275453,72.445824,3.3270884,53.215935,42.761456,341.0043734,32.96772,7.8385577,79.194313,49.12925,52.90556,0.0,6.503778,40.59066,1066511.4,6.6775112,64.0952,89.683792,0.0,81.704018,23.9685597,364.9729331,31.252256706819875,40.41666995791531,52.44578754598064,0.3722163395670663,10.705363418261456,36.165697349648326,5.789931609564703,70043.99780426119,36.467857,50.604706,-14.136849,treated,60.653946
farrukhabad,6.914893627,uttar pradesh,47.40649,28.912607,1.3750408,6.5656681,68.26252,17.23559,0.59136552,18.574324,63.228424,79579.13887,2.8788059,22.442064,77.55793,6.0196929,65.683258,2.6949298,40.515141,29.503,1125.342379,32.277206,7.5050802,68.275597,23.600048,20.264437,0.0,58.665512,21.070049,24971.877,6.0343518,56.212402,87.921631,0.0,76.00901,71.10987544,1196.45225444,29.11257838616077,22.51088755538713,17.41560632083315,0.5562183352204508,62.95723214695313,18.72265477811831,6.020564136231299,1486.884828585025,47.40649,52.868412,-5.461922,treated,68.562248
fatehabad,12.28070164,haryana,59.976639,29.942387,1.5724424,7.7039599,76.878471,45.995407,0.67092085,29.497667,23.836006,883063.3237,4.0229082,19.882336,80.117661,5.8826671,69.946465,4.3272457,29.83107,43.143036,554.0972657,30.486437,8.5394936,89.496422,16.964304,37.127377,4.9200802,26.665649,30.687302,886870.69,6.1041145,56.626747,89.807709,0.0,80.629868,48.69412318,602.79138888,29.986335931927016,19.646614302125062,45.27903819787383,1.01417241698869,24.06458754137444,29.59376696807829,5.900555854173357,71646.04621553891,59.976639,49.768829,10.20781,not_treated,60.702797
fatehgarh sahib,16.66666794,punjab,28.706825,31.898218,1.9288961,9.7734861,90.334473,41.920849,0.27672672,35.587986,19.379919,1275100.424,4.5642076,31.689072,68.310928,5.725286,72.510178,4.122787,65.618553,40.565334,321.1103067,32.599609,9.0147419,85.077263,30.692905,53.624081,0.0,8.7194099,34.288685,1231728.6,5.8526602,56.29723,94.325378,0.0,82.09433,29.07260971,350.18291641,31.95644833004052,31.60636900953466,42.89246549051783,0.2537525326542385,18.494870627133825,35.48011645783026,5.735860760304377,102263.78498892517,28.706825,36.86525,-8.158425,treated,62.155289
fatehpur,22.07792282,uttar pradesh,40.274063,28.968351,1.4571658,7.0314727,69.510933,32.616505,1.0555993,19.158844,47.169052,-488520.5655,2.1688476,13.399445,86.600555,5.4482775,65.578384,3.5379324,49.145988,30.504585,1499.296105,31.175138,8.6813269,79.136337,14.399862,30.846548,5.9961967,45.756012,17.401241,-373462.34,5.6069636,53.813026,89.420052,0.0,61.718472,100.8176393,1600.1137442999998,29.107393025337554,13.462477819144812,32.50498612389624,1.3668892744621723,47.08002123106627,19.048103506758306,5.458275762966439,-23528.53969013617,40.274063,53.296021,-13.021958,treated,68.583488
fazilka,19.8501873,punjab,46.617374,30.49444,1.5983446,7.8139153,77.459267,52.351849,1.3558388,26.947552,13.818632,765086.1528,3.8472464,22.121784,77.878212,5.8564196,69.754745,4.0775232,43.100285,52.038158,709.4772655,31.764746,8.5098896,83.288757,21.854601,51.982212,0.0,19.000982,27.459997,622989.0,5.5482802,60.129612,89.717659,0.0,81.928078,52.99865715,762.47592265,30.58273723033824,22.10321247558505,52.326156038358846,1.2615963018734693,14.178850051117896,26.98317135014137,5.835001252312052,43306.6920176498,,,,,53.322624
firozabad,7.926829338,uttar pradesh,40.705444,28.560841,1.5881121,7.7340126,78.363525,23.938183,0.39000979,12.839897,62.752861,286956.7935,3.1769056,35.61018,64.389816,6.1737437,70.980995,2.4357655,42.536263,32.82254,1407.53153,30.433773,8.9648209,88.118904,36.659969,29.405828,0.0,59.510208,10.518372,364359.16,6.7303667,64.679596,83.241707,0.0,72.655579,105.5538117,1513.0853417,28.69149794723656,35.68341395936559,24.31960945022522,0.3628024548945233,62.52665143023054,12.677945915052254,6.21257408035639,25420.88585525156,40.705444,55.139557,-14.434113,treated,67.60112
firozpur,10.69958878,punjab,33.696938,31.638084,1.5802827,7.8857441,79.083794,41.531116,0.1828897,41.863331,10.437183,993608.3791,4.1645455,34.619526,65.380478,5.6379342,71.060799,4.3176136,57.400536,44.617653,449.1522315,31.398706,9.3372335,82.565155,33.92234,42.277626,0.0,20.776657,35.374657,998914.81,5.2824974,58.469814,91.097473,0.0,77.83094,28.96285592,478.11508742,31.62358315970686,34.57729244954585,41.57633745847669,0.1718107607033221,11.063519009111388,41.47026553288004,5.61640284677997,60515.3382408789,,,,,57.41243
gadag,31.57894516,karnataka,53.768394,31.343914,1.5627236,7.4279265,78.515152,12.773789,6.479475,8.0017891,72.356293,-49.34759501,2.7811432,41.998188,58.001816,5.5453634,68.056366,9.6291962,37.582977,34.787434,754.6569982,33.307144,8.0067043,78.719223,38.778965,14.278496,7.0779347,52.768387,25.875183,-45524.723,5.4487891,60.631073,91.351372,0.0,79.859573,167.9743878,922.631386,31.70133990417425,41.4120958500667,13.047736148317991,6.588430649304642,68.7901163355591,11.255821472860069,5.527781070625706,-8285.962067315475,53.768394,61.629803,-7.861409,treated,67.616577
gadchiroli,,maharashtra,64.508034,31.234295,1.620634,7.7280526,80.675278,12.841606,37.3634,12.151952,37.524529,-135742.3826,2.6147394,9.6416063,90.358391,4.4399681,73.406631,6.2067032,24.582262,49.02813,572.4152411,32.755596,9.9409161,88.920082,8.9690943,15.141864,37.32655,31.579479,15.952106,-51053.797,4.3897099,61.264427,89.090294,0.0,82.977615,142.7323893,715.1476304,31.53792311445384,9.507383322096496,13.300701865510735,37.35604531081119,36.33798910958136,12.910403873530743,4.429937341785916,-10187.454173466427,64.508034,54.796738,9.711296,not_treated,57.39278
gajapati,27.7227726,odisha,43.932907,30.411034,1.1052144,4.9994712,59.152443,10.381613,57.821732,6.5545626,25.118982,-584492.1623,2.065464,16.177601,83.822403,4.9712219,67.143623,6.1751056,36.12674,27.281088,318.2693161,34.318844,6.2294645,65.884209,19.50407,13.12595,54.67511,16.318108,15.880834,-658033.19,5.0378385,71.683792,80.059647,0.0,85.828384,17.89563371,336.16494981000005,30.61906501693916,16.354684514522603,10.52770690347375,57.65422258306746,24.65047028418644,7.051043678556168,4.974768213419288,-35028.23114100231,43.932907,55.729401,-11.796494,treated,73.794037
ganderbal,18.71921158,jammu & kashmir,36.121445,29.689219,1.4206368,6.8679008,65.919464,5.111053,9.6304026,73.353539,10.198538,263972.3349,3.1501825,15.616179,84.38382,5.7781205,60.332321,1.3257343,61.5849,22.824833,151.6039113,32.114914,10.364247,86.168175,17.939228,1.2964022,3.2655735,4.4396677,90.99836,337285.25,5.8469748,57.807053,97.706345,0.0,71.922478,32.08082169,183.68473299,30.112870369945703,16.021903087859773,4.444818359089053,8.518775388959334,9.192742427211734,76.43523417977188,5.790146009605146,58909.988695111,36.121445,47.803001,-11.681556,treated,77.558418
gandhinagar,8.333333969,gujarat,42.372948,31.159887,1.7272563,8.0421047,83.158295,14.676085,2.5231166,18.659897,63.334518,659099.154,3.7470188,47.787945,52.212055,5.487772,77.327782,3.4105091,45.346252,49.150105,878.516233,32.748325,9.5623198,90.925621,47.41737,15.957668,1.6648009,74.700577,7.6769533,569303.5,5.1482167,68.715706,87.7192,0.0,80.778381,223.4578741,1101.9741071,31.481989830123435,47.71279994789662,14.935963894447305,2.3490676814338505,65.63932295382882,16.43278001535448,5.418917110408204,115446.12602497917,42.372948,34.37582,7.997128,treated,53.543915
ganganagar,5.177993774,rajasthan,43.597733,30.296495,1.5315343,7.4784017,73.897087,38.71706,0.85727692,11.516802,48.908859,608543.7179,3.6463244,26.350582,73.649422,6.1484075,71.584396,3.4529784,50.541328,44.65308,1360.7465,31.417953,8.9021282,87.077324,30.753389,37.634556,2.6969006,45.947952,13.720592,506998.53,5.5590143,57.965065,94.139061,0.0,76.476654,105.6027456,1466.3492456,30.37725955471331,26.667660969380616,38.63910081335602,0.9897619416015796,48.69562200369472,11.675513354354464,6.105960899816084,36516.12920114366,43.597733,57.301468,-13.703735,treated,58.66777
ganjam,22.02898598,odisha,34.563099,30.673038,1.5439562,7.0854197,78.9664,19.784859,3.5963907,19.038101,57.372456,173793.8634,3.0104897,26.093679,73.906319,5.4076867,73.382118,6.0743885,52.151501,26.913342,2006.924627,32.550091,8.7993069,87.519287,35.308666,22.048161,1.697538,65.926399,10.3279,372982.19,5.5657463,61.105145,86.7146,0.0,68.813293,109.2978727,2116.2224997000003,30.76998333532,26.569611221777688,19.901753180036703,3.4983194618811004,57.81424686708962,18.588239777834385,5.415850103442815,19266.50045242663,34.563099,49.04483,-14.481731,treated,73.933937
garhwa,30.56768417,jharkhand,38.498302,29.150753,1.3257995,6.2380795,65.042519,23.579212,13.130257,12.000267,49.61694,-847158.3111,1.7401413,4.4289989,95.570999,5.5004611,72.599426,2.813045,42.006283,22.393549,733.8011712,31.488184,8.4631691,82.004181,12.265702,15.118885,15.960078,59.009941,9.9110966,-768005.69,5.5752745,62.025578,80.504585,0.0,73.462906,46.22858874,780.02975994,29.289281222840422,4.893442365227852,23.07780936438902,13.297966795106891,50.17361770970278,11.876451981407875,5.504894928141515,-45514.34329633372,38.498302,54.614204,-16.115902,treated,78.09642
garhwal,31.29251671,uttarakhand,22.656044,30.80055,1.9003179,9.6062098,88.361015,19.431982,0.26826504,71.098343,9.0672712,295681.2316,3.1745322,17.721884,82.278114,4.8590431,65.428467,4.9198093,65.761688,45.347668,324.2205387,32.4627,10.779364,95.446945,23.158274,15.694978,0.0,23.388395,58.166321,407590.0,4.8684187,56.521923,88.417732,0.0,54.135429,15.1140331,339.33457180000005,30.874582510109143,17.964021952430432,19.26553505693956,0.2563164587734383,9.705137061984646,70.5223480239469,4.859460691193201,18157.17734590403,22.656044,27.432159,-4.776115,treated,57.204082
garhwal,31.29251671,uttarakhand,22.656044,30.80055,1.9003179,9.6062098,88.361015,19.431982,0.26826504,71.098343,9.0672712,295681.2316,3.1745322,17.721884,82.278114,4.8590431,65.428467,4.9198093,65.761688,45.347668,324.2205387,32.4627,10.779364,95.446945,23.158274,15.694978,0.0,23.388395,58.166321,407590.0,4.8684187,56.521923,88.417732,0.0,54.135429,15.1140331,339.33457180000005,30.874582510109143,17.964021952430432,19.26553505693956,0.2563164587734383,9.705137061984646,70.5223480239469,4.859460691193201,18157.17734590403,,27.432159,,not_treated,57.204082
